timestamp,cpu_allocation_efficiency,memory_allocation_efficiency,disk_io,network_latency,node_temperature,node_cpu_usage,node_memory_usage,cpu_request,cpu_limit,memory_request,memory_limit,cpu_usage,memory_usage,node_name,network_bandwidth_usage,pod_status_Running,pod_status_Pending,pod_status_Succeeded,pod_status_Failed,pod_status_Unknown
2023-01-01 00:00:00,0.219779993,0.022485883,0.17674387088910867,0.87510376767899,0.8919026933009273,0.15096521361975654,0.2886636774292905,0.8297585590151892,0.17142503594874126,0.23320251284873375,0.08689477818572854,0.32137955049953415,0.08094278036476416,node_10,0.6175233611273129,0,0,1,0,0
2023-01-01 00:00:00,0.403527649,0.89192322,0.5222793109823419,0.5503976822554948,0.6042008051964879,0.46161117851345623,0.5339617271768783,0.9182910267663025,0.9761161235068807,0.8007099272382473,0.03473165482616028,0.6211048898977024,0.5133672393485481,node_10,0.8925426485357094,0,0,0,0,1
2023-01-01 00:01:00,0.137178017,0.93695423,0.9188679560821381,0.6179473085737779,0.9853687113157279,0.29067837886824477,0.4001603916108762,0.8988392528838198,0.2665389392368262,0.4803729507348621,0.13156753127820844,0.464106671262415,0.072694785242478,node_10,0.6801852024903065,1,0,0,0,0
2023-01-01 00:01:00,0.756779939,0.297846633,0.5925959215627161,0.5675333492582963,0.8212281130305412,0.7999435878362778,0.41017057456486067,0.3824709535070245,0.937182446129809,0.8137468733048274,0.3015572295735135,0.5122217165087026,0.992045412155091,node_10,0.5786109987055424,0,1,0,0,0
2023-01-01 00:01:00,0.217853935,0.804688438,0.3368105337045293,0.7528422414217623,0.027623097237048533,0.5483358163757387,0.31485639407156957,0.10336959364466118,0.08440490210554272,0.1239038281847587,0.8151587200142646,0.0014244548156748004,0.4987970154955868,node_10,0.3950703426186306,0,0,0,0,1
2023-01-01 00:03:00,0.344783685,0.35429765,0.541844889236018,0.8485734279367734,0.0879480307147949,0.5839027641665907,0.8427709792464022,0.9207440980477677,0.1753915455651126,0.9945815828889858,0.8511528279537338,0.5990797826207686,0.8110750271817743,node_10,0.8625275205630946,0,0,1,0,0
2023-01-01 00:04:00,0.053667826,0.832346846,0.17500511741429403,0.9816486713554969,0.8769884268342634,0.5614334603653663,0.017843441472926366,0.7941222668778438,0.69905951075558,0.1066307812063316,0.8696162299723555,0.8427016436044416,0.596690118672003,node_10,0.9353253360488135,0,1,0,0,0
2023-01-01 00:05:00,0.623956655,0.771058669,0.49193898594970215,0.7156629629604933,0.3120547285497953,0.17223678018785346,0.8423296382640756,0.8419568675675831,0.3817972380111635,0.23479750032257798,0.720875240927186,0.21943885154737736,0.6148207585820302,node_10,0.09632407973386768,0,0,1,0,0
2023-01-01 00:06:00,0.176689145,0.132189655,0.5201694890445827,0.9289932524186477,0.8328177103498751,0.2289935815658528,0.6089867027844648,0.6644220556020026,0.2659466163060023,0.9663888862297831,0.40914569250022426,0.7301319373741496,0.3838404428459685,node_10,0.5029495189066103,0,1,0,0,0
2023-01-01 00:06:00,0.87753306,0.597208998,0.46865336396591584,0.7133377611060598,0.5522289208653646,0.993539250192298,0.44515742400732244,0.27778823912209766,0.3270619681946382,0.9643134924870839,0.844043688103913,0.5165811672480038,0.5063500189478173,node_10,0.8090982215616336,0,1,0,0,0
2023-01-01 00:06:00,0.682136145,0.552943731,0.3928645643902512,0.6587769874900502,0.7885257871719151,0.8802167520066869,0.7731174537805331,0.8139850126709193,0.7790564887409759,0.3920884590877294,0.5385204679718442,0.8946297683548362,0.7288641895493224,node_10,0.6875077752736108,0,0,1,0,0
2023-01-01 00:08:00,0.62620705,0.168401415,0.5696733953783291,0.0587502877553252,0.567123406442648,0.04012439824210097,0.5136174516902219,0.10104797977270545,0.9596920574900787,0.37467717659159816,0.8946198738335251,0.8307925908174715,0.8413760718793192,node_10,0.46655283453534574,0,0,0,0,1
2023-01-01 00:08:00,0.809579848,0.8275996,0.3567158955705774,0.41430586843021167,0.36125105836710336,0.19321598931573522,0.5142825010061267,0.7828877250644966,0.3041582481541144,0.8233914918978072,0.29240086867220044,0.764260055070675,0.7022677283315119,node_10,0.6576642167500315,0,0,0,0,1
2023-01-01 00:08:00,0.270309995,0.282685532,0.15052886069912028,0.1359327627979766,0.9100560222959042,0.701519335680735,0.11035353296195666,0.7890894752459738,0.8292151539967814,0.5543973265420115,0.8151504020029534,0.721405121123661,0.529241294895604,node_10,0.15678535920684614,0,0,1,0,0
2023-01-01 00:10:00,0.439700678,0.46992388,0.008552202622595184,0.1469605036830007,0.18681101225508695,0.8087233083859598,0.442219406201426,0.8781811922415178,0.5639763416430369,0.3335635070355891,0.31379070181275,0.7922030120768848,0.6438242293455971,node_10,0.7306367902727855,0,0,1,0,0
2023-01-01 00:10:00,0.074075925,0.611388918,0.9338765561668249,0.9646863403700502,0.053034873860389575,0.9794898116217061,0.20969739244158922,0.8578537964766023,0.5280104924410546,0.8337725454335507,0.9914457883404105,0.6455030696512422,0.5221011649092276,node_10,0.05143533403197904,1,0,0,0,0
2023-01-01 00:10:00,0.929849111,0.426675009,0.06638215603109862,0.5670826428128866,0.36719381760172143,0.8383142318087542,0.36740153502916983,0.338906072253334,0.5280187481106238,0.20264182655138263,0.23726384791719923,0.6864236917393481,0.7113892201201627,node_10,0.23907396011927165,0,1,0,0,0
2023-01-01 00:15:00,0.338580863,0.210943178,0.434458078228641,0.9141179257024921,0.9786312914309334,0.43471539910146256,0.08296778858195329,0.41439646557590354,0.08001532804232087,0.5836309229798639,0.6775626389844499,0.5504201866424799,0.4128733274021805,node_10,0.7042270405359207,1,0,0,0,0
2023-01-01 00:16:00,0.874738638,0.39810066,0.7538695234980244,0.9509432145649945,0.2628873508308245,0.10787403655354448,0.8399924005877004,0.3586994616824363,0.6757075044869025,0.6863762878395036,0.4281746720970492,0.7739954555869412,0.3289916954095176,node_10,0.79992317888811,1,0,0,0,0
2023-01-01 00:16:00,0.537017171,0.229513977,0.991387558634918,0.37332031704945756,0.8356529238580213,0.35805081483285933,0.4575929117147882,0.9934750023560215,0.8746931694396789,0.5751550232112776,0.05435078394869616,0.8086378991635809,0.06316378639505182,node_10,0.3677758158113124,0,1,0,0,0
2023-01-01 00:17:00,0.49084777,0.519286572,0.16854175810153393,0.8410940919639005,0.9218657481348977,0.8544801342813844,0.6764316889621285,0.8792939270693243,0.5013720767036792,0.8287100539693268,0.9494659413812014,0.13449356725718736,0.7385205098153015,node_10,0.1716605995199325,0,0,0,1,0
2023-01-01 00:18:00,0.727920794,0.533749247,0.19957536950527027,0.8405226809618628,0.610392072661239,0.7404352629642668,0.18851702427484207,0.48315735802980514,0.8543683412038534,0.8737041003264923,0.663470727468253,0.3067791939904013,0.404225322985674,node_10,0.024551322608141295,0,0,0,1,0
2023-01-01 00:18:00,0.463723215,0.999563274,0.7421641195510091,0.4555802677894934,0.25390741106773806,0.6657115264610501,0.8368007306659159,0.4147076318984744,0.09437469773658877,0.029005336363496406,0.44219818111098835,0.2005783245490938,0.42822606147952186,node_10,0.12907932097989513,0,0,1,0,0
2023-01-01 00:20:00,0.891243113,0.37954809,0.5097733669208809,0.8020941315646821,0.21974884821314566,0.525694692026368,0.881047105906071,0.21444808574029373,0.28948251006240466,0.7710446063112937,0.8494439481286101,0.4262660900227267,0.764245174308894,node_10,0.4484813285114571,0,0,1,0,0
2023-01-01 00:21:00,0.066434393,0.717399262,0.8038064311869486,0.11182823104088287,0.9923479028080875,0.2619877784213888,0.9756408877556761,0.6346521666993641,0.12912710935179772,0.29141036128620856,0.9515705616079242,0.15709033169289574,0.6161781015830983,node_10,0.8018904794043588,0,1,0,0,0
2023-01-01 00:22:00,0.890347784,0.589959359,0.39349337293386033,0.458551524799387,0.8627166293612354,0.14084128719133254,0.9334480331820402,0.1530041681155765,0.3178169309185787,0.49004523570646896,0.03208462532707569,0.8659486531208463,0.5131531919065847,node_10,0.18318526125658047,0,0,0,0,1
2023-01-01 00:23:00,0.691091385,0.292679225,0.4704064747962344,0.22632192174975982,0.09575988888637743,0.6182489600304751,0.7294789762550193,0.6365588078205493,0.50646134209166,0.7482096737561511,0.48638736934707383,0.2284112223959727,0.9858143152622578,node_10,0.4006658275048821,0,0,0,0,1
2023-01-01 00:23:00,0.129647669,0.338956259,0.176262332932833,0.26102146350382294,0.5314727220740252,0.4957458301837524,0.2664681323442729,0.17358021591873568,0.16651092557309932,0.8038223370552969,0.7042838748761655,0.6083611238649579,0.3678675779085031,node_10,0.15193713175577797,0,1,0,0,0
2023-01-01 00:23:00,0.244582509,0.289565014,0.7028300551408074,0.8160947676239401,0.9903210009880756,0.5741129495526974,0.489792852496724,0.4266285310026537,0.0006114166424751877,0.6223978890704683,0.7177457291997694,0.19229719432545783,0.26661548009642994,node_10,0.9167677007909562,1,0,0,0,0
2023-01-01 00:24:00,0.072313151,0.53808929,0.02386867044215836,0.45151145672179266,0.8633340070614393,0.4916222479571308,0.3567687847484856,0.976271487984979,0.09189658264429276,0.6445415906021136,0.24832767950876455,0.7252136341329738,0.42634175404679364,node_10,0.14953277288303557,0,0,1,0,0
