timestamp,cpu_allocation_efficiency,memory_allocation_efficiency,disk_io,network_latency,node_temperature,node_cpu_usage,node_memory_usage,cpu_request,cpu_limit,memory_request,memory_limit,cpu_usage,memory_usage,node_name,network_bandwidth_usage,pod_status_Running,pod_status_Pending,pod_status_Succeeded,pod_status_Failed,pod_status_Unknown
2023-01-01 00:00:00,0.500763066,0.04854319,0.9358615751598374,0.2774693760361353,0.802465164704024,0.6143572724974314,0.05199098246575577,0.12795332541499654,0.9208806972463777,0.8628303259027373,0.43375632191325036,0.6895183869351571,0.9084854686408376,node_18,0.5077996117385409,0,0,0,0,1
2023-01-01 00:00:00,0.986985001,0.067534424,0.5594352139668465,0.24825999309201657,0.49994395250052537,0.17745931221986333,0.6697150678377766,0.5034184340504932,0.8763861155331216,0.9650076631627574,0.22552856110297398,0.3447642982650096,0.4104568535303781,node_18,0.3818375124112012,0,0,0,0,1
2023-01-01 00:01:00,0.002524429,0.719106443,0.34178724065872085,0.9952968443293512,0.7773215205374631,0.3528795394498933,0.05144787591774239,0.8508749623888339,0.5200771382692042,0.6639520932222214,0.24020002647493283,0.5566467017801594,0.16114956461460248,node_18,0.8402431395851002,0,0,0,0,1
2023-01-01 00:02:00,0.101696414,0.392701595,0.6502964602467313,0.995062038773902,0.4045997633636542,0.8665688087996846,0.715781831003704,0.49502923233241264,0.17941051042615658,0.985187947851491,0.5670357165978938,0.8361916983660638,0.49616526963667895,node_18,0.25650934234970424,0,0,1,0,0
2023-01-01 00:02:00,0.510721116,0.084099593,0.8702594068791631,0.11944673773203339,0.5630770832293431,0.28145152937037415,0.047363355622520226,0.3288576609319313,0.6339121003314124,0.12870432553391933,0.3018656895398939,0.4716700577199456,0.9049432358618711,node_18,0.704419370969031,0,0,1,0,0
2023-01-01 00:03:00,0.149980476,0.767896663,0.5355448296520168,0.8494400305228695,0.9254383775053696,0.40626129364626484,0.7925289180772283,0.22115761616089402,0.9011591291342893,0.6696393426884082,0.8236782055114803,0.11223991840335397,0.017172094915348716,node_18,0.16003940622294008,0,0,0,1,0
2023-01-01 00:04:00,0.482501978,0.145651324,0.42393687701296373,0.4401901617670447,0.5921829044669583,0.5735207368195611,0.8407548188760874,0.7432143874685442,0.6713415225060291,0.9263462926141641,0.3014148164294952,0.257532182359637,0.4535816238246204,node_18,0.3330796465772806,0,0,0,1,0
2023-01-01 00:06:00,0.662350506,0.084359409,0.22119570727951315,0.8779807438635648,0.659416319030915,0.2817745352925378,0.3394104504807079,0.8516766497301647,0.30785131025720336,0.0028554476023463504,0.6725866335303947,0.44697809305195246,0.4252978671967767,node_18,0.33905261668447073,0,0,1,0,0
2023-01-01 00:06:00,0.511569694,0.494159862,0.41365498782624577,0.599431699491191,0.9312984349456195,0.9337432750059738,0.5848754876020628,0.7930097874631453,0.8744976088269234,0.18054282483507736,0.45560383593468146,0.5363842874546989,0.21933407713601494,node_18,0.9920417817466191,0,0,0,1,0
2023-01-01 00:06:00,0.853273315,0.705074133,0.9868619178254816,0.06054977205771387,0.025277311111280343,0.43145128361036955,0.4176527597804062,0.6437549438783381,0.01730078560884038,0.8997784122118059,0.46181004198193426,0.3735906570830254,0.019569655286261346,node_18,0.38907122200897515,0,0,1,0,0
