timestamp,cpu_allocation_efficiency,memory_allocation_efficiency,disk_io,network_latency,node_temperature,node_cpu_usage,node_memory_usage,cpu_request,cpu_limit,memory_request,memory_limit,cpu_usage,memory_usage,node_name,network_bandwidth_usage,pod_status_Running,pod_status_Pending,pod_status_Succeeded,pod_status_Failed,pod_status_Unknown
2023-01-01 00:01:00,0.799849044,0.868098459,0.9106079874996262,0.13138634074934813,0.3815222224590765,0.36821244067954495,0.39811130897154995,0.4857327825211662,0.6019014355493698,0.974152254295379,0.04214026251010569,0.39441399641466507,0.8912428923476884,node_13,0.12098372598843428,1,0,0,0,0
2023-01-01 00:01:00,0.940503554,0.483405968,0.806682899242345,0.7823315505663089,0.43459688640321603,0.3002219025392677,0.7449860020206912,0.9980426954276773,0.5273291765586395,0.16205522426199276,0.1529892688241321,0.8131723791747529,0.24846607245218513,node_13,0.368525378750859,1,0,0,0,0
2023-01-01 00:04:00,0.085817033,0.865952255,0.29220303509159024,0.575766376328857,0.42481538607805613,0.0922137006883357,0.2580642238060553,0.30273057327132213,0.7723581614662101,0.8910232046272508,0.2901195971167506,0.37829216270783383,0.1886190719358179,node_13,0.4439056827304878,0,0,0,1,0
2023-01-01 00:04:00,0.653626734,0.198265189,0.14000047895537457,0.5888542938983278,0.9852510993629775,0.9994174782907489,0.7609416152662185,0.6303104292978098,0.5512520462095637,0.9125890425887405,0.21672482787158076,0.45956403242874805,0.9260807896695329,node_13,0.49516457330896074,0,0,1,0,0
2023-01-01 00:04:00,0.876450238,0.981751722,0.857387756871896,0.5091775434212008,0.49166409860854654,0.24826936686193568,0.13131830507599265,0.4241363034629488,0.570128077998992,0.0963343386317286,0.49347552216670354,0.1282129885639139,0.8144594303445499,node_13,0.46054370358420904,0,0,0,1,0
2023-01-01 00:05:00,0.562240927,0.481270063,0.04583921683173639,0.25670822304642765,0.5068984405428676,0.708097177783411,0.7985518458284736,0.1786535407489367,0.0009719559726254212,0.2200799698148079,0.5970761037602128,0.35377199943978477,0.8767204331009053,node_13,0.9542288741507381,0,0,0,0,1
2023-01-01 00:05:00,0.602352575,0.135018371,0.2794210893262232,0.04153853291146324,0.9772884637504797,0.629259699616403,0.12251696398195845,0.6450045190190402,0.3969157262087708,0.0635331640217484,0.30717043093461954,0.730390924732743,0.297631329556201,node_13,0.915826769754285,0,0,0,1,0
2023-01-01 00:06:00,0.043767402,0.494693218,0.34322886171569444,0.0614215353389858,0.16231627400754584,0.4274683932248782,0.00024722844756262384,0.14853945317533263,0.6099638532741676,0.39930040674791034,0.8092029602236547,0.5903664205783473,0.9304181618305236,node_13,0.44263274748466824,0,0,1,0,0
2023-01-01 00:07:00,0.400931978,0.153537971,0.8371099058999342,0.3355662968069938,0.6907808691758927,0.3501461609814879,0.5168344250476489,0.7456459736587798,0.609559184294481,0.6737615500777528,0.509156102441413,0.5583964674245028,0.2623582823046425,node_13,0.251173917054187,0,1,0,0,0
2023-01-01 00:07:00,0.077626422,0.242102776,0.8377350213119158,0.1227155434966197,0.8041470255432415,0.9413250623714958,0.4904967058478035,0.9606757881690091,0.36538865357169537,0.5947803708667023,0.19774924847474026,0.3880049772083119,0.9738186374139065,node_13,0.3094131640509036,0,0,0,0,1
2023-01-01 00:08:00,0.404931086,0.347326779,0.41712349213617533,0.3997908658182738,0.3076974106810174,0.8693703492198724,0.5893520896080432,0.8036716182785594,0.05144991112638511,0.5463795663533416,0.8459778506242263,0.7420201094135455,0.9558011588877341,node_13,0.5287839603914452,1,0,0,0,0
2023-01-01 00:09:00,0.019854423,0.074033489,0.6171947001325072,0.16630953221120387,0.8724049333643389,0.8876325272367787,0.7411574047899526,0.9567376290833716,0.0150250666180346,0.3857204081681723,0.7395835912580927,0.9481146323135299,0.6448304489044118,node_13,0.0402928075602927,0,1,0,0,0
2023-01-01 00:11:00,0.485153723,0.177821882,0.12028096537451059,0.5233049250899688,0.3047512385726323,0.06370413475926953,0.9941000807892345,0.8992126155422178,0.18875838285251828,0.7280232481576785,0.27978761537593044,0.7639198257648986,0.9776571517210727,node_13,0.593437405865079,0,0,0,1,0
2023-01-01 00:11:00,0.14000443,0.841018778,0.7526036524991595,0.34371153450906067,0.7473178135371035,0.9866486198284985,0.6565495051552065,0.3093864009123053,0.6151094175244571,0.11299084178176183,0.280473374575159,0.7466385349998506,0.859711814053607,node_13,0.888631280160723,1,0,0,0,0
